PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
32-00405,3,2,N,1,8,2,5,1,2,7990.5,N,N,1,N,N,129,N,N,N,2,2,122,91
40-00200,31,2,1,0,1,0,4,1,2,90.7,5391,6,7,23000,4,247,N,2,2,2,2,344,281
24-01004,13,2,N,0,1,2,5,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,53,47
28-01100,14,1,N,0,1,3,4,1,1,2674.3,N,N,3,N,N,117,N,2,2,2,2,97,105
06-07502,72,1,2,0,6,0,N,1,2,33632.6,N,N,9,20800,4,176,N,2,2,2,2,165,164
40-00200,57,1,1,0,6,1,3,1,1,90.7,3490,4,11,148000,9,501,N,2,2,2,2,50,52
30-00600,12,2,N,0,1,2,5,1,1,16.3,N,N,3,N,N,344,N,2,2,2,2,49,48
08-00803,46,2,1,0,1,1,5,1,1,3393.2,7870,11,10,3700,1,248,N,2,2,2,2,71,70
28-01100,9,2,N,0,2,3,6,1,1,2674.3,N,N,3,N,N,105,N,2,2,2,2,92,78
36-04010,4,1,N,0,9,2,4,1,1,50441.6,N,N,2,N,N,383,N,N,N,2,2,67,57
40-00200,59,2,1,0,1,0,4,1,1,90.7,8270,12,9,65000,8,501,N,2,2,2,2,53,56
30-00600,85,1,1,0,1,0,2,1,1,16.3,N,N,5,355000,9,501,N,2,1,2,1,22,23
08-00803,38,2,1,0,1,1,3,1,1,3393.2,5170,6,7,0,0,501,N,2,2,2,2,54,51
40-00200,60,2,1,0,3,0,4,1,1,90.7,N,N,4,7800,2,116,N,2,2,2,1,39,31
06-07502,7,2,N,0,1,2,3,1,2,33632.6,N,N,3,N,N,241,N,2,2,2,2,54,65
06-07502,2,2,N,0,6,2,3,1,2,33632.6,N,N,N,N,N,313,N,N,N,2,2,59,43
01-01301,70,2,1,0,2,0,2,1,1,2731.2,N,N,4,0,0,28,N,2,2,2,2,52,52
24-01004,45,2,1,0,1,2,4,1,1,4187.9,7270,10,11,200000,9,501,N,2,2,2,2,61,60
08-00803,44,2,1,0,1,1,3,1,1,3393.2,N,N,9,0,0,501,N,2,2,2,2,104,96
51-01301,72,2,1,0,1,0,2,1,1,11162.8,N,N,5,0,0,501,N,2,2,2,2,87,95
36-03710,66,1,2,0,2,N,N,2,0,52864.7,N,N,9,0,0,N,N,2,2,2,2,71,0
38-00100,52,1,1,0,1,0,2,1,1,73,170,0,7,13600,2,469,N,2,2,2,2,34,52
36-03710,13,2,N,2,1,2,3,1,2,52864.7,N,N,3,N,N,122,N,2,2,2,2,76,65
01-01301,69,2,1,0,2,0,3,1,1,2731.2,N,N,4,0,0,73,N,2,2,2,2,32,28
24-01004,55,1,1,0,1,1,3,1,1,4187.9,9380,16,10,190000,9,501,N,2,2,2,2,45,47
38-00100,79,2,3,0,1,0,N,1,1,73,N,N,10,98000,8,501,N,2,2,2,1,205,202
30-00600,64,2,1,0,1,0,3,1,1,16.3,280,0,10,97000,9,501,N,2,2,2,2,12,13
24-01004,52,1,2,0,1,0,3,1,1,4187.9,7870,11,9,25000,4,501,N,2,2,2,2,62,45
17-03531,55,1,1,0,2,0,2,1,2,11171.6,N,N,5,29000,4,239,N,2,2,2,2,129,118
06-08507,36,2,1,0,1,3,6,1,2,3305.1,7370,10,10,0,0,501,N,2,2,2,2,54,56
24-01004,1,1,N,0,1,3,5,1,1,4187.9,N,N,N,N,N,501,N,N,N,2,2,26,35
51-51255,4,2,N,0,1,3,5,1,1,11224.3,N,N,1,N,N,501,N,N,N,2,2,163,144
38-00100,76,2,1,0,1,0,2,1,1,73,N,N,7,17400,3,391,N,2,2,2,2,112,111
38-00100,3,2,N,0,1,3,5,1,1,73,N,N,2,N,N,316,N,N,N,2,2,31,38
17-03529,70,2,6,0,2,0,N,1,2,15097.5,N,N,5,15000,3,114,N,2,2,2,2,67,66
17-03531,68,1,1,0,2,0,2,1,1,11171.6,7860,11,10,45000,6,424,N,2,2,2,2,74,74
28-01100,28,1,6,0,1,N,N,3,0,2674.3,N,N,9,8800,2,165,N,1,1,2,2,76,0
17-03531,36,2,6,4,2,0,2,1,1,11171.6,7970,12,11,17000,3,366,N,2,2,2,2,190,140
36-03710,77,2,4,4,2,0,N,1,2,52864.7,N,N,6,4800,1,36,N,2,1,2,2,54,54
28-01100,45,2,4,0,1,0,N,1,1,2674.3,7071,9,10,26000,5,258,N,2,2,2,2,66,65
38-00100,70,1,1,0,1,0,2,1,1,73,7860,11,8,0,0,501,N,2,2,2,2,27,26
24-01004,57,2,3,0,2,2,5,1,1,4187.9,7860,11,9,60000,7,501,N,2,2,2,2,36,36
38-00100,8,1,N,0,1,4,6,1,1,73,N,N,3,N,N,443,N,2,2,2,2,82,91
17-03529,47,2,4,0,9,0,N,1,2,15097.5,7860,11,9,57790,6,440,N,2,2,2,2,59,62
17-03529,37,2,6,0,2,0,3,1,2,15097.5,7580,10,5,2800,1,61,N,2,2,2,2,219,103
36-03710,10,2,N,0,2,3,4,1,2,52864.7,N,N,3,N,N,42,N,2,2,2,2,262,245
38-00100,52,2,1,0,1,0,2,1,1,73,180,0,4,27000,4,348,N,2,2,2,2,14,21
51-01301,21,2,6,0,6,0,N,1,2,11162.8,8990,15,9,3000,1,22,N,2,2,2,2,82,79
51-51255,63,2,4,0,1,0,N,1,1,11224.3,8290,12,10,27000,4,339,N,2,2,2,2,61,67
36-03710,24,1,6,1,3,N,N,2,0,52864.7,N,N,6,0,0,N,N,2,2,2,2,53,0
26-02702,39,1,6,0,2,0,N,1,1,4817.2,6880,9,8,70000,8,363,N,2,2,2,2,442,391
08-00803,26,1,6,0,1,0,N,1,2,3393.2,770,3,9,2000,1,15,N,2,2,2,2,143,146
38-00100,16,1,6,1,8,2,3,1,1,73,N,N,4,-900,0,117,N,2,2,2,2,54,20
36-04010,39,1,6,0,2,0,N,1,2,50441.6,8690,14,5,110000,9,501,N,2,2,2,2,214,212
24-01004,19,2,6,4,1,0,5,1,2,4187.9,8680,14,4,800,1,501,N,2,2,2,2,259,158
24-01004,5,2,N,0,1,2,4,1,1,4187.9,N,N,2,N,N,501,N,2,2,2,2,17,18
17-03531,24,1,6,0,2,0,5,1,1,11171.6,8570,14,9,34000,5,281,N,2,2,2,2,420,408
51-51255,32,2,6,0,6,0,N,1,1,11224.3,7870,11,9,90000,8,501,N,2,2,2,2,200,202
24-01004,6,1,N,0,1,2,4,1,1,4187.9,N,N,2,N,N,501,N,2,2,2,2,12,21
51-01301,13,2,N,0,1,0,N,1,2,11162.8,N,N,3,N,N,3,N,1,2,2,2,135,152
30-00600,66,2,1,0,1,0,2,1,1,16.3,180,0,7,60000,8,501,N,2,2,2,2,22,21
24-01004,94,2,3,0,1,0,N,1,1,4187.9,N,N,12,80400,8,501,N,2,1,2,2,99,100
30-00600,65,2,1,0,1,0,3,1,1,16.3,8191,12,5,25000,4,501,N,2,2,2,2,61,61
19-01700,45,1,6,0,6,1,7,1,1,3572.3,9370,16,5,46000,7,308,N,2,2,2,2,57,56
24-01004,64,2,1,0,1,0,3,1,1,4187.9,7270,10,10,100000,8,501,N,2,2,2,2,45,42
19-01700,72,2,6,0,1,0,N,1,2,3572.3,8191,12,8,40300,6,276,N,2,1,2,2,104,105
24-01004,4,1,N,0,1,2,3,1,1,4187.9,N,N,2,N,N,108,N,N,N,2,2,75,91
36-04010,26,1,6,3,1,0,N,1,2,50441.6,6570,8,9,120000,9,501,N,2,2,2,2,27,28
51-51255,7,1,N,0,1,2,4,1,1,11224.3,N,N,3,N,N,501,N,2,2,2,2,131,111
19-01700,9,1,N,0,1,0,5,1,1,3572.3,N,N,3,N,N,353,N,2,2,2,2,114,89
08-00803,47,2,4,0,1,0,N,1,1,3393.2,7380,10,9,11000,2,83,N,2,2,2,2,75,74
24-01004,64,1,5,0,1,0,N,1,2,4187.9,9090,15,6,50000,6,309,N,2,1,1,1,221,188
38-00100,18,1,6,0,3,0,N,1,1,73,8680,14,5,5000,1,153,N,2,2,2,2,132,125
13-04600,51,2,5,0,2,0,4,1,1,3670.4,6380,7,7,10000,2,82,N,2,2,2,2,68,56
36-03710,46,2,6,2,8,0,N,1,2,52864.7,7690,10,1,26400,4,206,N,2,2,2,2,237,228
28-01100,7,2,N,0,2,5,6,1,1,2674.3,N,N,3,N,N,0,N,2,2,2,2,53,67
17-03529,40,1,6,0,7,0,N,1,2,15097.5,N,N,10,0,0,0,N,2,2,2,2,92,91
08-00803,48,2,1,0,1,1,6,1,1,3393.2,7072,9,7,60000,7,390,N,2,2,2,2,323,322
24-01004,72,2,1,0,1,0,2,1,1,4187.9,8170,12,10,133700,9,501,N,2,2,2,1,12,13
36-04010,7,2,N,0,2,2,4,1,2,50441.6,N,N,2,N,N,417,N,2,2,2,2,278,214
32-00405,28,1,6,4,1,0,2,1,1,7990.5,8680,14,3,12000,2,90,N,2,2,2,2,349,213
24-01004,70,2,1,0,1,0,3,1,1,4187.9,7870,11,12,432000,9,501,N,2,2,2,2,54,59
36-03710,19,2,6,0,1,N,N,3,0,52864.7,5470,6,7,4000,1,N,N,2,2,2,2,81,0
38-00100,62,2,1,0,1,0,2,1,1,73,7860,11,7,59000,7,501,N,2,2,2,2,29,31
01-01301,66,1,1,0,2,0,4,1,2,2731.2,N,N,8,300,6,490,N,2,1,2,2,166,170
26-02702,27,1,1,0,1,1,3,1,1,4817.2,7460,10,10,54700,7,345,N,2,2,2,2,323,334
38-00100,0,1,N,0,1,3,5,1,1,73,N,N,N,N,N,316,N,N,N,2,2,23,29
51-01301,41,1,4,0,1,0,N,1,2,11162.8,8191,12,9,68000,7,501,N,2,2,2,2,92,94
36-03710,69,2,6,0,2,0,N,1,2,52864.7,N,N,4,7000,2,79,N,2,2,2,2,93,94
17-03531,40,2,6,0,2,1,2,1,2,11171.6,8170,12,7,25000,4,210,N,2,2,2,2,395,392
38-00100,64,1,1,0,1,0,2,1,1,73,490,1,7,100000,8,501,N,2,2,2,1,174,165
17-03531,73,1,3,0,2,0,N,1,2,11171.6,N,N,7,24800,4,203,N,2,1,2,2,154,154
13-04600,38,2,5,0,2,2,3,1,2,3670.4,8680,14,8,20000,4,63,N,2,2,2,2,84,65
38-00100,74,2,3,0,1,0,N,1,1,73,N,N,5,15000,3,115,N,2,2,2,2,15,16
24-01004,90,2,3,0,1,0,N,1,1,4187.9,N,N,7,22900,3,150,N,2,1,2,2,98,97
17-03531,55,2,1,0,2,1,3,1,1,11171.6,6870,9,7,39000,6,460,N,2,2,2,2,184,186
38-00100,51,1,1,0,1,0,2,1,1,73,180,0,5,55000,7,351,N,2,2,2,2,29,32
36-03710,2,1,N,4,8,3,5,1,2,52864.7,N,N,N,N,N,45,N,N,N,2,2,302,296
13-04600,28,1,6,1,1,N,N,3,0,3670.4,7690,10,5,9000,2,N,N,2,2,2,2,43,0
38-00100,6,2,N,0,1,4,7,1,1,73,N,N,2,N,N,501,N,2,2,2,2,205,520
19-01700,57,1,1,0,1,1,3,1,1,3572.3,9160,15,9,54000,7,372,N,2,2,2,2,67,65
06-08507,61,2,1,0,1,0,2,1,1,3305.1,4170,5,7,45000,6,501,N,2,2,2,2,104,89
19-01700,20,1,6,0,1,3,6,1,1,3572.3,9920,18,4,1300,1,159,N,2,2,2,2,129,188
28-01100,66,1,1,0,2,2,4,1,1,2674.3,9380,16,5,40000,7,305,N,2,2,2,2,37,38
30-00600,61,1,1,0,1,0,2,1,1,16.3,4870,6,5,25000,5,364,N,2,2,2,2,11,13
08-00803,34,1,1,0,1,3,7,1,1,3393.2,7380,10,9,13200,3,84,N,2,2,2,2,104,92
01-01301,56,1,4,0,2,0,N,1,2,2731.2,N,N,4,9200,2,69,N,2,2,2,2,164,173
30-00600,64,2,1,0,1,0,2,1,1,16.3,7860,11,9,6000,1,501,N,2,2,2,2,59,59
40-00200,2,2,N,0,1,5,7,1,1,90.7,N,N,N,N,N,N,N,N,N,2,2,114,111
30-00600,76,1,1,0,1,0,2,1,1,16.3,N,N,6,37400,6,407,N,2,2,2,2,84,64
40-00200,49,1,5,0,1,0,N,1,1,90.7,7390,10,10,418000,9,501,N,2,2,2,2,23,21
17-03531,9,2,N,0,2,3,5,1,1,11171.6,N,N,3,N,N,346,N,2,2,2,2,64,72
24-01004,24,2,6,4,1,1,4,1,1,4187.9,8680,14,7,30,1,421,N,2,2,2,2,41,55
40-00200,72,1,4,0,1,0,N,1,1,90.7,770,3,4,36200,5,295,N,2,2,2,2,131,129
08-00803,63,1,4,0,1,0,N,1,2,3393.2,7380,10,9,70000,7,501,N,2,2,2,2,107,108
06-07502,56,2,4,0,6,0,3,1,2,33632.6,8270,12,7,57790,6,501,N,2,2,2,2,48,47
26-02702,26,1,6,0,1,0,N,1,1,4817.2,7270,10,9,62000,7,393,N,2,2,2,2,87,84
28-01100,57,1,6,0,2,0,N,1,1,2674.3,8680,14,5,7700,2,83,N,2,2,2,2,99,56
36-04010,64,1,6,0,2,0,2,1,1,50441.6,7860,11,5,41000,5,480,N,2,2,2,2,105,105
38-00100,50,2,2,0,1,0,N,1,1,73,8170,12,10,10400,2,78,N,2,2,2,2,35,35
30-00600,66,2,3,0,1,0,N,1,1,16.3,N,N,5,22000,4,166,N,2,2,2,2,21,19
30-00600,24,2,6,0,1,0,3,1,1,16.3,7280,10,9,35500,5,501,N,2,2,2,2,157,159
32-00405,58,1,6,4,1,0,2,1,2,7990.5,8590,14,4,88000,9,501,N,2,2,2,2,300,309
30-00600,45,1,1,0,1,2,4,1,1,16.3,8990,15,7,1000,1,7,N,2,2,2,2,38,19
24-01004,76,2,3,0,6,2,5,1,1,4187.9,N,N,7,71580,2,100,N,2,2,2,2,52,51
51-51255,31,2,1,0,1,1,3,1,2,11224.3,7290,10,9,20000,3,501,N,2,2,2,2,62,65
13-04600,23,2,6,0,1,N,N,3,0,3670.4,N,N,7,0,0,N,N,2,2,2,2,139,0
51-51255,1,2,N,0,1,1,3,1,1,11224.3,N,N,N,N,N,501,N,N,N,2,2,108,75
28-01100,58,1,1,0,1,0,2,1,1,2674.3,9570,16,8,108000,9,501,N,2,2,2,2,15,30
13-04600,35,1,1,0,2,2,4,1,2,3670.4,8660,14,5,202000,9,501,N,2,2,2,2,97,91
51-01301,3,2,N,0,9,2,4,1,1,11162.8,N,N,2,N,N,501,N,N,N,2,2,61,43
19-01700,90,1,1,0,1,0,2,1,1,3572.3,N,N,9,58600,8,501,N,2,2,2,2,86,100
51-51255,48,1,4,0,2,0,2,1,1,11224.3,9370,16,7,41000,6,340,3,2,2,2,2,84,81
51-01301,27,1,6,0,6,0,4,1,1,11162.8,7280,10,10,105000,8,501,N,2,2,2,2,52,42
40-00200,28,2,6,0,9,0,7,1,1,90.7,8680,14,5,2000,1,274,N,2,2,2,2,37,42
51-01301,38,2,1,0,1,2,4,1,1,11162.8,9570,16,10,105000,8,501,N,2,2,2,2,124,64
06-07502,72,1,1,0,1,0,3,1,1,33632.6,N,N,5,0,0,360,N,2,2,2,2,96,96
24-01004,67,1,1,0,1,2,6,1,1,4187.9,7390,10,12,107500,8,501,N,2,2,2,2,111,140
40-00200,58,2,2,0,1,0,N,1,1,90.7,N,N,5,10800,3,145,N,2,2,2,2,39,40
32-00405,4,1,N,1,3,2,3,1,2,7990.5,N,N,1,N,N,122,N,N,N,2,2,78,86
51-01301,29,2,6,0,1,0,N,1,1,11162.8,9480,16,12,122800,9,501,N,2,2,2,2,54,55
06-07502,28,2,1,0,1,0,2,1,2,33632.6,7580,10,9,30000,4,501,N,2,2,2,2,68,81
17-03531,23,1,6,0,3,0,3,1,2,11171.6,N,N,6,0,0,136,N,2,2,2,2,67,65
38-00100,43,1,1,0,1,1,3,1,1,73,570,2,9,107630,8,501,N,2,2,2,2,176,159
13-04600,27,1,6,0,2,0,N,1,2,3670.4,N,N,9,4300,1,32,N,1,2,2,2,262,253
28-01100,18,2,6,0,2,5,7,1,2,2674.3,N,N,3,0,0,103,N,2,2,2,2,276,210
29-01901,0,1,N,0,1,0,4,1,1,5434.8,N,N,N,N,N,494,N,N,N,2,2,49,40
38-00100,55,1,2,4,1,1,8,1,1,73,490,1,1,50000,6,244,N,2,2,2,2,133,111
30-00600,49,1,1,0,1,2,4,1,1,16.3,7870,11,10,54000,7,372,N,2,2,2,2,48,49
29-01901,59,1,1,0,2,0,2,1,1,5434.8,N,N,4,78000,8,501,N,2,2,2,2,75,83
19-01700,9,2,N,0,6,4,6,1,1,3572.3,N,N,3,N,N,105,N,2,2,2,2,148,182
24-01004,42,1,1,0,1,0,2,1,2,4187.9,770,3,7,32000,4,501,N,2,2,2,2,26,28
36-03710,25,2,6,2,2,3,6,1,2,52864.7,8660,14,7,52600,7,435,N,2,2,2,2,97,72
17-03529,59,2,1,0,2,0,2,1,2,15097.5,9920,18,6,10800,2,74,N,2,2,2,2,53,47
17-03531,25,1,6,0,2,1,4,1,2,11171.6,7390,10,7,36000,6,231,N,2,2,2,2,386,392
38-00100,61,2,3,0,1,0,3,1,1,73,N,N,7,34000,5,501,N,2,2,2,2,226,252
13-04600,72,1,6,0,2,0,N,1,2,3670.4,6290,7,7,30000,5,227,N,2,2,2,2,56,56
36-03710,59,1,2,0,2,N,N,2,0,52864.7,7580,10,7,1000,1,N,N,2,2,2,2,82,0
32-00405,36,2,1,4,1,2,11,1,1,7990.5,8590,14,5,34004,5,355,N,2,2,2,2,50,61
24-01004,43,2,1,0,1,1,4,1,1,4187.9,N,N,9,0,0,501,N,2,2,2,2,93,94
08-00803,17,2,6,4,1,1,4,1,2,3393.2,N,N,5,0,0,235,N,2,2,2,2,221,224
08-00803,36,2,6,0,6,N,N,3,0,3393.2,N,N,7,0,0,N,N,2,2,2,2,92,0
30-00600,63,1,6,0,3,0,5,1,1,16.3,770,3,5,65000,8,364,N,2,2,2,2,18,17
06-08507,27,2,6,0,1,0,N,1,2,3305.1,5170,6,7,39000,5,192,N,2,2,2,2,334,332
30-00600,84,2,1,0,1,0,2,1,1,16.3,N,N,5,7500,2,396,N,1,1,2,2,125,72
28-01100,46,2,4,0,1,0,N,1,1,2674.3,9370,16,9,9400,2,60,N,2,2,2,2,47,49
32-00405,47,1,1,0,1,3,5,1,1,7990.5,7680,10,10,66000,8,N,N,2,2,2,2,17,18
17-03529,31,1,1,0,1,0,2,1,2,15097.5,8191,12,11,220000,9,501,N,2,2,2,2,71,70
38-00100,9,1,N,0,1,2,3,1,2,73,N,N,3,N,N,109,N,2,2,2,2,141,183
51-51255,50,2,1,0,1,1,3,1,1,11224.3,N,N,7,0,0,501,N,2,2,2,2,67,58
06-07502,21,1,6,0,1,0,N,1,2,33632.6,770,3,9,10000,2,94,N,2,2,2,2,39,39
28-01100,56,1,5,0,2,0,2,1,2,2674.3,N,N,4,18000,4,201,N,2,2,2,2,206,204
24-01004,30,2,1,0,1,0,2,1,2,4187.9,6690,8,9,68000,7,501,N,2,2,2,2,56,38
24-01004,4,1,N,0,1,1,3,1,1,4187.9,N,N,2,N,N,501,N,N,N,2,2,62,44
51-01301,48,1,6,0,1,0,N,1,1,11162.8,5190,6,9,35000,5,241,N,2,2,2,2,123,89
17-03529,70,2,6,0,1,N,N,3,0,15097.5,N,N,7,0,0,0,N,2,2,2,2,37,0
06-07502,54,1,6,0,6,N,N,3,0,33632.6,770,3,3,8000,2,30,N,2,2,2,2,43,0
26-02702,63,1,6,0,1,2,6,1,1,4817.2,N,N,11,7200,2,501,N,2,2,2,2,67,47
06-08507,8,2,N,0,1,2,4,1,1,3305.1,N,N,3,N,N,348,N,2,2,2,2,89,58
26-02702,58,2,1,0,1,0,2,1,1,4817.2,6870,9,7,55000,7,501,N,2,2,2,2,121,119
28-01100,4,2,N,0,2,2,3,1,2,2674.3,N,N,2,N,N,98,N,N,N,2,2,96,119
38-00100,70,1,3,0,1,0,N,1,1,73,4265,5,5,89000,8,343,N,2,2,2,2,59,58
13-04600,27,1,6,0,2,0,N,1,2,3670.4,N,N,8,0,0,0,N,2,2,2,2,291,295
36-04010,58,1,6,0,2,0,N,1,2,50441.6,8191,12,5,55000,7,416,N,2,2,2,2,189,187
30-00600,72,1,6,0,1,N,N,2,0,16.3,N,N,1,10700,2,N,N,1,1,2,2,11,0
17-03531,76,1,3,0,2,0,N,1,2,11171.6,N,N,5,19700,3,89,6,2,2,2,2,350,352
32-00405,36,1,1,0,1,0,2,1,2,7990.5,8660,14,5,6700,1,1,N,2,2,2,2,35,36
40-00200,10,2,N,1,1,0,8,1,2,90.7,N,N,3,N,N,202,N,2,2,2,2,256,231
40-00200,23,1,6,0,1,3,5,1,1,90.7,7270,10,9,0,0,112,N,2,2,2,2,21,54
17-03531,31,1,6,0,6,0,N,1,1,11171.6,8563,14,10,67000,8,501,N,2,2,2,2,49,49
51-01301,70,2,1,0,1,0,2,1,1,11162.8,N,N,10,8400,2,501,N,2,2,2,2,90,85
40-00200,66,1,1,0,3,0,3,1,1,90.7,7860,11,9,75000,8,501,N,2,2,2,2,23,24
51-51255,43,2,1,0,2,3,5,1,1,11224.3,9590,16,10,110000,8,501,N,2,2,2,2,43,46
40-00200,44,2,4,0,5,0,N,1,2,90.7,7580,10,1,12300,3,56,N,1,2,2,2,32,52
06-07502,26,2,6,0,1,0,N,1,2,33632.6,7290,10,9,35000,6,288,N,2,2,2,2,96,98
06-08507,37,2,1,0,1,2,4,1,2,3305.1,7970,12,11,180000,9,501,N,2,2,2,2,125,123
30-00600,68,1,4,0,2,N,N,2,0,16.3,2870,4,8,4200,1,N,N,2,2,2,2,20,0
24-01004,59,1,1,0,6,1,3,1,1,4187.9,7460,10,12,175000,9,501,N,2,2,2,2,62,61
30-00600,10,2,N,0,1,2,4,1,1,16.3,N,N,3,N,N,359,N,2,2,2,2,21,13
24-01004,54,2,6,0,1,3,6,1,1,4187.9,8080,12,10,82000,8,459,N,2,2,2,2,68,47
38-00100,7,2,N,0,1,1,2,1,2,73,N,N,3,N,N,344,N,2,2,2,2,136,154
06-08507,67,2,4,0,1,0,N,1,1,3305.1,8270,12,7,121040,9,501,N,2,2,2,2,93,94
19-01700,29,2,6,0,1,0,N,1,2,3572.3,3960,4,7,24000,4,279,N,2,2,2,2,292,295
36-04010,39,2,5,0,3,0,N,1,1,50441.6,6672,8,9,205000,9,501,N,2,2,2,2,64,62
01-01301,73,2,1,0,2,0,2,1,1,2731.2,N,N,4,3800,1,18,N,2,1,2,2,66,65
24-01004,40,2,1,0,1,2,4,1,1,4187.9,9480,16,11,138000,9,501,N,2,2,2,2,119,118
51-51255,45,2,1,4,1,0,2,1,2,11224.3,8191,12,7,36000,6,274,N,2,2,2,2,236,295
24-01004,80,1,1,0,1,0,2,1,1,4187.9,N,N,10,22200,3,501,N,2,2,2,2,46,48
17-03529,66,2,4,0,2,0,2,1,1,15097.5,N,N,7,17600,3,341,N,2,1,2,2,64,78
26-02702,28,1,1,0,1,2,4,1,2,4817.2,6570,8,9,24200,4,212,N,2,2,2,2,79,95
38-00100,52,1,6,0,1,0,N,1,2,73,7580,10,6,27700,3,229,N,2,2,2,2,87,89
24-01004,5,2,N,0,1,4,6,1,1,4187.9,N,N,2,N,N,443,N,2,2,2,2,35,38
32-00405,75,2,4,0,1,0,N,1,2,7990.5,8170,12,7,11000,2,91,N,2,2,2,2,96,93
24-01004,29,2,6,4,1,0,N,1,2,4187.9,7970,12,11,175000,9,501,N,2,2,2,2,26,26
06-08507,39,1,1,0,6,3,7,1,1,3305.1,6890,9,9,29000,4,501,N,2,2,2,2,69,66
29-01901,67,2,4,0,2,1,3,1,1,5434.8,N,N,7,13700,3,78,N,2,2,2,2,35,44
13-04600,76,2,3,0,2,0,2,1,1,3670.4,N,N,9,16800,3,139,N,1,1,2,2,61,61
24-01004,5,2,N,0,1,2,4,1,1,4187.9,N,N,2,N,N,501,N,2,2,2,2,18,29
26-02702,19,1,6,0,1,N,N,3,0,4817.2,6190,7,7,42000,7,N,N,2,2,2,2,25,0
40-00200,73,1,4,0,1,N,N,2,0,90.7,N,N,7,10800,2,N,N,1,1,2,2,82,0
06-08507,45,2,1,0,1,2,4,1,1,3305.1,7860,11,10,70000,7,501,N,2,2,2,2,121,107
38-00100,70,1,1,0,1,0,2,1,1,73,2690,4,5,59700,7,473,N,2,2,2,1,48,46
51-51255,33,2,1,0,1,0,2,1,2,11224.3,7580,10,10,15000,3,501,N,2,2,2,2,43,25
24-01004,16,2,6,0,6,3,4,1,2,4187.9,N,N,4,0,0,0,N,2,2,2,2,105,78
17-03531,57,2,4,0,2,0,N,1,2,11171.6,8170,12,8,29600,5,227,N,2,2,2,2,367,371
06-07502,52,1,1,0,1,1,3,1,1,33632.6,7380,10,9,571000,9,501,N,2,2,2,2,99,99
40-00200,46,2,1,1,1,0,6,1,1,90.7,7970,12,7,28200,5,194,N,2,2,2,2,220,99
19-01700,38,1,6,0,1,0,N,1,1,3572.3,8690,14,9,13000,2,98,N,2,2,2,2,90,91
24-01004,2,2,N,0,1,1,3,1,1,4187.9,N,N,N,N,N,501,N,N,N,2,2,53,61
51-01301,59,2,6,0,1,0,N,1,1,11162.8,7490,10,10,99000,8,501,N,2,2,2,2,68,69
08-00803,52,1,6,0,1,0,N,1,2,3393.2,7280,10,9,131200,9,501,N,2,2,2,2,326,325
08-00803,18,1,6,0,1,3,6,1,1,3393.2,N,N,4,6900,1,459,N,2,2,2,2,41,42
51-01301,22,1,6,4,1,0,8,1,1,11162.8,8680,14,5,1000,1,501,N,2,2,2,2,39,29
06-08507,42,1,1,0,6,1,3,1,1,3305.1,7380,10,10,260000,9,501,N,2,2,2,2,49,49
36-04010,12,1,N,0,2,1,3,1,2,50441.6,N,N,3,N,N,400,N,2,2,2,2,122,182
08-00803,49,2,1,0,1,1,3,1,1,3393.2,8470,13,11,7000,1,501,N,2,2,2,2,113,92
38-00100,44,1,1,4,1,0,3,1,2,73,7770,10,9,106040,9,501,N,2,2,2,2,229,231
24-01004,41,2,1,1,1,1,3,1,1,4187.9,7280,10,8,98000,8,501,N,2,2,2,2,20,29
13-04600,89,1,3,0,2,0,N,1,2,3670.4,N,N,5,11400,3,144,5,1,1,2,2,54,52
40-00200,43,2,1,0,1,0,3,1,1,90.7,8370,13,9,35000,6,465,N,2,2,2,2,97,97
19-01700,67,1,1,0,1,0,2,1,1,3572.3,8680,14,7,25000,4,235,N,2,2,2,2,82,84
06-08507,61,1,1,0,1,0,2,1,1,3305.1,7380,10,9,135000,9,501,N,2,2,2,2,59,61
17-03531,42,1,4,0,2,1,3,1,2,11171.6,7680,10,6,7000,2,345,N,2,2,2,2,118,105
36-04010,1,2,N,0,6,3,7,1,1,50441.6,N,N,N,N,N,197,N,N,N,2,2,62,67
01-01301,81,1,1,0,9,0,2,1,1,2731.2,N,N,7,25500,5,501,N,2,1,2,1,49,38
06-08507,45,1,2,0,6,0,N,1,2,3305.1,3365,4,12,152500,9,501,N,2,2,2,2,73,74
32-00405,28,1,6,0,2,0,2,1,2,7990.5,7980,12,8,44000,6,501,N,2,2,2,2,104,104
51-51255,21,1,6,0,2,N,N,3,0,11224.3,N,N,7,0,0,N,N,2,2,2,2,14,0
17-03529,61,1,6,0,2,0,3,1,2,15097.5,N,N,5,0,0,78,N,2,1,2,2,52,42
17-03531,82,1,1,0,2,0,2,1,2,11171.6,N,N,7,10200,2,370,N,1,1,2,2,52,52
26-02702,24,1,6,0,6,N,N,3,0,4817.2,6570,8,9,28000,5,N,N,2,2,2,2,79,0
06-08507,75,2,3,0,6,0,N,1,1,3305.1,N,N,4,15100,3,115,N,2,1,2,2,47,45
29-01901,72,1,6,0,2,0,4,1,1,5434.8,N,N,1,25000,4,171,N,1,1,1,2,33,35
